Arc | 0.25761 | 0.20554 | 2024-10-15 23:03:10
Arc Helper | 18.52488 | 0.58103 | 2024-10-15 23:03:10
Code Helper | 0.01319 | 0.00673 | 2024-10-15 23:03:10
Code Helper (Pl | 2.13985 | 0.83379 | 2024-10-15 23:03:10
language_server | 0.95032 | 2.67540 | 2024-10-15 23:03:10
netbiosd | 8.91816 | 0.29879 | 2024-10-15 23:03:10
apsd | 0.00538 | 0.03041 | 2024-10-15 23:04:10
mDNSResponder | 269.07395 | 30.50976 | 2024-10-15 23:04:10
Notesnook Helpe | 0.07173 | 0.03139 | 2024-10-15 23:04:10
postgres | 21.26631 | 21.26631 | 2024-10-15 23:04:10
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:04:10
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:04:10
OneDrive | 0.02138 | 0.01732 | 2024-10-15 23:04:10
Arc | 0.51714 | 0.27582 | 2024-10-15 23:04:10
Arc Helper | 19.56647 | 0.69935 | 2024-10-15 23:04:10
Code Helper (Pl | 2.14002 | 0.84815 | 2024-10-15 23:04:10
language_server | 0.98138 | 2.70083 | 2024-10-15 23:04:10
netbiosd | 8.91816 | 0.29879 | 2024-10-15 23:04:10
apsd | 0.00538 | 0.03041 | 2024-10-15 23:05:09
mDNSResponder | 269.08889 | 30.51371 | 2024-10-15 23:05:09
Notesnook Helpe | 0.07293 | 0.03193 | 2024-10-15 23:05:09
postgres | 21.27219 | 21.27219 | 2024-10-15 23:05:09
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:05:09
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:05:09
OneDrive | 0.01458 | 0.01071 | 2024-10-15 23:05:09
Arc | 0.30595 | 0.26169 | 2024-10-15 23:05:09
Arc Helper | 18.54782 | 0.60312 | 2024-10-15 23:05:09
Code Helper | 0.00707 | 0.05694 | 2024-10-15 23:05:09
Code Helper (Pl | 2.14019 | 0.85305 | 2024-10-15 23:05:09
language_server | 0.98693 | 2.75941 | 2024-10-15 23:05:09
netbiosd | 8.91816 | 0.29879 | 2024-10-15 23:05:09
apsd | 0.00538 | 0.03041 | 2024-10-15 23:06:10
mDNSResponder | 269.09940 | 30.51729 | 2024-10-15 23:06:10
Notesnook Helpe | 0.07411 | 0.03247 | 2024-10-15 23:06:10
postgres | 21.27816 | 21.27816 | 2024-10-15 23:06:10
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:06:10
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:06:10
OneDrive | 0.01458 | 0.01094 | 2024-10-15 23:06:10
Arc | 0.30614 | 0.26188 | 2024-10-15 23:06:10
Arc Helper | 18.58154 | 0.63384 | 2024-10-15 23:06:10
Code Helper (Pl | 2.14036 | 0.85950 | 2024-10-15 23:06:10
language_server | 1.00747 | 2.82952 | 2024-10-15 23:06:10
netbiosd | 8.91816 | 0.29879 | 2024-10-15 23:06:10
apsd | 0.00538 | 0.03041 | 2024-10-15 23:07:10
